tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.53	-	-	CUFF.53	-	-	chr1:8361010-8361113	-	-	288.317	121.226	455.408	OK
CUFF.54	-	-	CUFF.54	-	-	chr1:8360605-8360924	-	-	24.2056	17.0555	31.3557	OK
CUFF.55	-	-	CUFF.55	-	-	chr1:8361492-8361729	-	-	13.4841	5.35287	21.6153	OK
CUFF.56	-	-	CUFF.56	-	-	chr1:8362098-8362417	-	-	21.0484	14.3531	27.7436	OK
CUFF.57	-	-	CUFF.57	-	-	chr1:8362500-8362621	-	-	130.394	46.2003	214.588	OK
CUFF.58	-	-	CUFF.58	-	-	chr1:8362756-8363389	-	-	11.8916	9.23562	14.5476	OK
CUFF.59	-	-	CUFF.59	-	-	chr1:8363445-8363635	-	-	43.3806	22.3379	64.4232	OK
CUFF.60	-	-	CUFF.60	-	-	chr1:8463393-8465506	-	-	100.989	47.008	154.97	OK
CUFF.61	-	-	CUFF.61	-	-	chr1:8414202-8448133	-	-	11.2038	6.96913	15.4384	OK
CUFF.62	-	-	CUFF.62	-	-	chr1:8607077-8624880	-	-	91.4892	56.9096	126.069	OK
CUFF.63	-	-	CUFF.63	-	-	chr1:9553317-9553812	-	-	33.0915	25.4549	40.7281	OK
CUFF.65	-	-	CUFF.65	-	-	chr1:9555537-9557048	-	-	185.072	95.2989	274.845	OK
CUFF.69	-	-	CUFF.69	-	-	chr1:9563814-9563868	-	-	6316.75	2940.3	9693.19	OK
CUFF.67	-	-	CUFF.67	-	-	chr1:9558108-9563524	-	-	22.544	14.7403	30.3478	OK
CUFF.70	-	-	CUFF.70	-	-	chr1:9546518-9547402	-	-	20.7859	0	128.605	OK
CUFF.71	-	-	CUFF.71	-	-	chr1:9566786-9576817	-	-	15.052	12.4986	17.6054	OK
CUFF.64	-	-	CUFF.64	-	-	chr1:9298188-9298918	-	-	5.79906	0	33.5995	OK
CUFF.68	-	-	CUFF.68	-	-	chr1:9300226-9300502	-	-	12.4099	6.20493	18.6148	OK
CUFF.66	-	-	CUFF.66	-	-	chr1:7089195-7422720	-	-	51.8417	47.5794	56.104	OK
CUFF.73	-	-	CUFF.73	-	-	chr1:7173218-7173457	-	-	40.5914	26.5404	54.6423	OK
CUFF.74	-	-	CUFF.74	-	-	chr1:7173515-7173602	-	-	467.735	165.724	769.746	OK
CUFF.72	-	-	CUFF.72	-	-	chr1:8679108-8999233	-	-	23.7112	16.5159	30.9065	OK
CUFF.75	-	-	CUFF.75	-	-	chr1:9718878-9719098	-	-	18.6849	7.85626	29.5136	OK
CUFF.76	-	-	CUFF.76	-	-	chr1:9719323-9719386	-	-	2733.55	1272.41	4194.7	OK
CUFF.78	-	-	CUFF.78	-	-	chr1:9719650-9719755	-	-	245.441	97.4346	393.448	OK
CUFF.77	-	-	CUFF.77	-	-	chr1:9719816-9719909	-	-	501.271	233.33	769.212	OK
CUFF.79	-	-	CUFF.79	-	-	chr1:9802244-9802471	-	-	30.2384	17.0448	43.4319	OK
CUFF.80	-	-	CUFF.80	-	-	chr1:9827078-9827121	-	-	23577.2	7859.07	39295.3	OK
CUFF.81	-	-	CUFF.81	-	-	chr1:9877175-9877250	-	-	871.224	308.686	1433.76	OK
CUFF.82	-	-	CUFF.82	-	-	chr1:9871630-9872332	-	-	120.796	65.293	176.3	OK
CUFF.84	-	-	CUFF.84	-	-	chr1:9881593-9881883	-	-	46.7642	25.277	68.2513	OK
CUFF.86	-	-	CUFF.86	-	-	chr1:9888878-9889012	-	-	142.812	71.4059	214.218	OK
CUFF.87	-	-	CUFF.87	-	-	chr1:9884648-9886139	-	-	58.0239	34.1762	81.8717	OK
CUFF.88	-	-	CUFF.88	-	-	chr1:9891396-9891451	-	-	2832.84	691.414	4974.26	OK
CUFF.85	-	-	CUFF.85	-	-	chr1:9720051-9747533	-	-	19.8231	18.9979	20.6484	OK
CUFF.89	-	-	CUFF.89	-	-	chr1:9898742-9899296	-	-	7.46005	5.13977	9.78033	OK
CUFF.90	-	-	CUFF.90	-	-	chr1:9899385-9899824	-	-	11.3528	7.86494	14.8407	OK
CUFF.83	-	-	CUFF.83	-	-	chr1:9601126-9627143	-	-	167.627	163.903	171.351	OK
CUFF.91	-	-	CUFF.91	-	-	chr1:9941984-9944067	-	-	47.7057	39.314	56.0975	OK
CUFF.92	-	-	CUFF.92	-	-	chr1:10024662-10037932	-	-	52.8467	49.5526	56.1409	OK
CUFF.93	-	-	CUFF.93	-	-	chr1:10183976-10194491	-	-	17.1226	14.9048	19.3404	OK
CUFF.94	-	-	CUFF.94	-	-	chr1:10215843-10215995	-	-	28.1529	2.97219	53.3337	OK
CUFF.95	-	-	CUFF.95	-	-	chr1:10198850-10214257	-	-	16.6415	14.3209	18.9622	OK
CUFF.96	-	-	CUFF.96	-	-	chr1:10137531-10153744	-	-	25.7341	23.8941	27.5741	OK
CUFF.97	-	-	CUFF.97	-	-	chr1:10154288-10183746	-	-	19.9988	18.26	21.7375	OK
CUFF.98	-	-	CUFF.98	-	-	chr1:11065794-11068115	-	-	77.354	56.2747	98.4333	OK
CUFF.100	-	-	CUFF.100	-	-	chr1:11101069-11101163	-	-	480.504	223.664	737.344	OK
CUFF.99	-	-	CUFF.99	-	-	chr1:10993891-11061397	-	-	408.011	144.564	671.459	OK
CUFF.101	-	-	CUFF.101	-	-	chr1:11080023-11098596	-	-	23.1054	17.567	28.6438	OK
CUFF.102	-	-	CUFF.102	-	-	chr1:11107606-11107753	-	-	95.3656	45.6666	145.065	OK
CUFF.103	-	-	CUFF.103	-	-	chr1:11110283-11140316	-	-	16.5816	13.8828	19.2804	OK
CUFF.104	-	-	CUFF.104	-	-	chr1:11170583-11182034	-	-	35.3188	28.4053	42.2322	OK
CUFF.105	-	-	CUFF.105	-	-	chr1:11185130-11185210	-	-	925.612	430.852	1420.37	OK
CUFF.106	-	-	CUFF.106	-	-	chr1:11184440-11184543	-	-	696.765	437.993	955.537	OK
CUFF.107	-	-	CUFF.107	-	-	chr1:11142677-11170076	-	-	14.4492	12.3028	16.5956	OK
CUFF.108	-	-	CUFF.108	-	-	chr1:11185900-11185977	-	-	1321.94	680.706	1963.18	OK
CUFF.109	-	-	CUFF.109	-	-	chr1:11186635-11193554	-	-	54.2304	25.9687	82.4921	OK
CUFF.110	-	-	CUFF.110	-	-	chr1:11265681-11265733	-	-	6841.61	2876.62	10806.6	OK
CUFF.111	-	-	CUFF.111	-	-	chr1:11199832-11204171	-	-	30.9127	22.9275	38.8978	OK
CUFF.112	-	-	CUFF.112	-	-	chr1:11266001-11285078	-	-	52.3629	26.9632	77.7626	OK
CUFF.113	-	-	CUFF.113	-	-	chr1:11208510-11231797	-	-	52.0069	38.1258	65.8881	OK
CUFF.114	-	-	CUFF.114	-	-	chr1:11297719-11303436	-	-	18.9189	17.992	19.8457	OK
CUFF.115	-	-	CUFF.115	-	-	chr1:11798479-11829883	-	-	102.52	56.6717	148.368	OK
CUFF.116	-	-	CUFF.116	-	-	chr1:11950975-11951044	-	-	1264.67	448.09	2081.26	OK
CUFF.117	-	-	CUFF.117	-	-	chr1:11974919-11975385	-	-	7.34569	4.70704	9.98434	OK
CUFF.119	-	-	CUFF.119	-	-	chr1:12818476-12820852	-	-	28.2276	18.2279	38.2273	OK
CUFF.120	-	-	CUFF.120	-	-	chr1:12848111-12848455	-	-	20.5218	11.3442	29.6994	OK
CUFF.121	-	-	CUFF.121	-	-	chr1:12859228-12859578	-	-	8.42361	4.65646	12.1908	OK
CUFF.122	-	-	CUFF.122	-	-	chr1:12859791-12860351	-	-	10.4783	7.73168	13.2249	OK
CUFF.123	-	-	CUFF.123	-	-	chr1:12850773-12859018	-	-	21.0965	10.1023	32.0908	OK
CUFF.125	-	-	CUFF.125	-	-	chr1:12860491-12860782	-	-	18.0706	11.1011	25.04	OK
CUFF.127	-	-	CUFF.127	-	-	chr1:12871463-12871726	-	-	12.4884	5.81308	19.1638	OK
CUFF.118	-	-	CUFF.118	-	-	chr1:11414500-11598761	-	-	23.0783	21.346	24.8106	OK
CUFF.124	-	-	CUFF.124	-	-	chr1:11598826-11601075	-	-	19.5486	17.9951	21.1022	OK
CUFF.126	-	-	CUFF.126	-	-	chr1:11601178-11601775	-	-	18.2961	14.8872	21.7051	OK
CUFF.128	-	-	CUFF.128	-	-	chr1:13148360-13149031	-	-	14.4998	6.94334	22.0562	OK
CUFF.129	-	-	CUFF.129	-	-	chr1:13139165-13142531	-	-	20.0669	18.8015	21.3324	OK
CUFF.130	-	-	CUFF.130	-	-	chr1:13142604-13146929	-	-	18.6222	7.87927	29.3651	OK
CUFF.131	-	-	CUFF.131	-	-	chr1:13156372-13160172	-	-	38.277	18.3293	58.2247	OK
CUFF.132	-	-	CUFF.132	-	-	chr1:13174099-13174387	-	-	19.2791	11.9923	26.5659	OK
CUFF.133	-	-	CUFF.133	-	-	chr1:13190099-13190192	-	-	572.881	286.441	859.322	OK
CUFF.134	-	-	CUFF.134	-	-	chr1:13175293-13181300	-	-	14.1478	10.2213	18.0743	OK
CUFF.135	-	-	CUFF.135	-	-	chr1:13318994-13319036	-	-	54358.4	27179.2	81537.5	OK
CUFF.136	-	-	CUFF.136	-	-	chr1:13579682-13589707	-	-	42.1734	31.869	52.4778	OK
CUFF.137	-	-	CUFF.137	-	-	chr1:13564776-13579566	-	-	21.6502	20.0602	23.2402	OK
CUFF.138	-	-	CUFF.138	-	-	chr1:13630067-13630206	-	-	156.009	86.2398	225.779	OK
CUFF.139	-	-	CUFF.139	-	-	chr1:13625069-13625847	-	-	6.61703	4.89264	8.34142	OK
CUFF.140	-	-	CUFF.140	-	-	chr1:13625910-13626299	-	-	8.61544	5.20338	12.0275	OK
CUFF.141	-	-	CUFF.141	-	-	chr1:13626354-13627396	-	-	10.2313	7.6135	12.849	OK
CUFF.142	-	-	CUFF.142	-	-	chr1:13647388-13650812	-	-	40.3054	23.7399	56.8708	OK
CUFF.143	-	-	CUFF.143	-	-	chr1:13638236-13638411	-	-	37.4107	14.8512	59.9702	OK
CUFF.144	-	-	CUFF.144	-	-	chr1:14208914-14231517	-	-	26.1384	16.259	36.0179	OK
CUFF.145	-	-	CUFF.145	-	-	chr1:14274089-14274544	-	-	174.645	89.9297	259.36	OK
CUFF.146	-	-	CUFF.146	-	-	chr1:14550759-14550880	-	-	462.9	305.264	620.536	OK
CUFF.152	-	-	CUFF.152	-	-	chr1:14779122-14779341	-	-	31.6098	17.4735	45.7461	OK
CUFF.153	-	-	CUFF.153	-	-	chr1:14779586-14779763	-	-	39.2097	16.4861	61.9332	OK
CUFF.155	-	-	CUFF.155	-	-	chr1:14780652-14780765	-	-	168.668	59.7612	277.575	OK
CUFF.147	-	-	CUFF.147	-	-	chr1:14168962-14169132	-	-	45.2216	19.0139	71.4294	OK
CUFF.148	-	-	CUFF.148	-	-	chr1:14169132-14169426	-	-	14.32	8.21391	20.426	OK
CUFF.149	-	-	CUFF.149	-	-	chr1:14169493-14169637	-	-	75.3944	29.9299	120.859	OK
CUFF.150	-	-	CUFF.150	-	-	chr1:14169749-14170052	-	-	16.2167	9.96222	22.4712	OK
CUFF.151	-	-	CUFF.151	-	-	chr1:14170145-14170953	-	-	6.59844	4.91055	8.28633	OK
CUFF.154	-	-	CUFF.154	-	-	chr1:14179495-14183279	-	-	33.75	17.8296	49.6704	OK
CUFF.156	-	-	CUFF.156	-	-	chr1:15709811-15709897	-	-	735.35	352.129	1118.57	OK
CUFF.157	-	-	CUFF.157	-	-	chr1:15710171-15710527	-	-	10.5354	6.38747	14.6834	OK
CUFF.158	-	-	CUFF.158	-	-	chr1:15711567-15712190	-	-	6.6811	4.67307	8.68912	OK
CUFF.159	-	-	CUFF.159	-	-	chr1:15712516-15712613	-	-	364.005	153.05	574.961	OK
CUFF.160	-	-	CUFF.160	-	-	chr1:15712865-15712970	-	-	223.129	79.0572	367.2	OK
CUFF.161	-	-	CUFF.161	-	-	chr1:15713043-15713216	-	-	74.3805	41.9182	106.843	OK
CUFF.162	-	-	CUFF.162	-	-	chr1:15713751-15713916	-	-	46.103	18.3018	73.9042	OK
CUFF.163	-	-	CUFF.163	-	-	chr1:15714447-15714691	-	-	20.1462	10.6429	29.6495	OK
CUFF.164	-	-	CUFF.164	-	-	chr1:15713972-15714200	-	-	22.1867	11.0933	33.28	OK
CUFF.165	-	-	CUFF.165	-	-	chr1:15715332-15715461	-	-	133.552	59.4707	207.633	OK
CUFF.166	-	-	CUFF.166	-	-	chr1:15716090-15716307	-	-	27.6907	14.2587	41.1226	OK
CUFF.167	-	-	CUFF.167	-	-	chr1:15716719-15717049	-	-	14.5186	9.21713	19.82	OK
CUFF.168	-	-	CUFF.168	-	-	chr1:15719125-15720222	-	-	6.42043	5.0739	7.76696	OK
CUFF.169	-	-	CUFF.169	-	-	chr1:15720945-15721130	-	-	33.5886	14.1226	53.0545	OK
CUFF.170	-	-	CUFF.170	-	-	chr1:15721573-15721813	-	-	14.1402	5.94538	22.335	OK
CUFF.171	-	-	CUFF.171	-	-	chr1:15722922-15723212	-	-	14.8632	8.52549	21.2008	OK
CUFF.172	-	-	CUFF.172	-	-	chr1:15722105-15722503	-	-	10.8554	7.09771	14.613	OK
CUFF.173	-	-	CUFF.173	-	-	chr1:15723265-15723708	-	-	11.6832	8.17177	15.1946	OK
CUFF.174	-	-	CUFF.174	-	-	chr1:15813141-15815972	-	-	160.256	46.9379	273.574	OK
CUFF.175	-	-	CUFF.175	-	-	chr1:15833406-15838288	-	-	45.9324	24.2653	67.5994	OK
CUFF.176	-	-	CUFF.176	-	-	chr1:15819648-15831566	-	-	81.6234	48.0763	115.171	OK
CUFF.177	-	-	CUFF.177	-	-	chr1:15818951-15819075	-	-	249.891	140.83	358.952	OK
CUFF.178	-	-	CUFF.178	-	-	chr1:15842918-15843304	-	-	12.7501	8.52109	16.9792	OK
CUFF.179	-	-	CUFF.179	-	-	chr1:15845292-15845354	-	-	2538.58	1067.37	4009.79	OK
CUFF.180	-	-	CUFF.180	-	-	chr1:16131520-16132331	-	-	10.2592	8.2068	12.3117	OK
CUFF.181	-	-	CUFF.181	-	-	chr1:16228773-16229866	-	-	27.7599	24.9699	30.5499	OK
CUFF.182	-	-	CUFF.182	-	-	chr1:16564503-16564675	-	-	54.2304	25.9687	82.4921	OK
CUFF.183	-	-	CUFF.183	-	-	chr1:16565813-16566712	-	-	6.45326	4.9064	8.00013	OK
CUFF.184	-	-	CUFF.184	-	-	chr1:16566884-16566972	-	-	446.599	158.236	734.963	OK
CUFF.185	-	-	CUFF.185	-	-	chr1:16568758-16568901	-	-	84.369	35.4738	133.264	OK
CUFF.186	-	-	CUFF.186	-	-	chr1:16568985-16569304	-	-	11.5766	6.64032	16.5129	OK
CUFF.187	-	-	CUFF.187	-	-	chr1:16569433-16569561	-	-	105.741	37.4653	174.017	OK
CUFF.188	-	-	CUFF.188	-	-	chr1:16621039-16621183	-	-	75.3944	29.9299	120.859	OK
CUFF.189	-	-	CUFF.189	-	-	chr1:16638963-16639058	-	-	460.865	214.522	707.208	OK
CUFF.190	-	-	CUFF.190	-	-	chr1:16639599-16639750	-	-	69.2027	29.097	109.308	OK
CUFF.191	-	-	CUFF.191	-	-	chr1:16639155-16639531	-	-	7.54689	4.25316	10.8406	OK
CUFF.192	-	-	CUFF.192	-	-	chr1:16639811-16640538	-	-	5.83224	4.15992	7.50455	OK
CUFF.193	-	-	CUFF.193	-	-	chr1:16640592-16640906	-	-	11.5007	6.48136	16.5199	OK
CUFF.195	-	-	CUFF.195	-	-	chr1:16641261-16641508	-	-	12.9335	5.43803	20.429	OK
CUFF.194	-	-	CUFF.194	-	-	chr1:16569611-16619287	-	-	46.6195	43.6108	49.6281	OK
CUFF.197	-	-	CUFF.197	-	-	chr1:16767285-16767419	-	-	89.2574	31.625	146.89	OK
CUFF.196	-	-	CUFF.196	-	-	chr1:16665430-16678168	-	-	32.8668	30.2145	35.5191	OK
CUFF.198	-	-	CUFF.198	-	-	chr1:16995291-16996399	-	-	9.4447	7.83087	11.0585	OK
CUFF.200	-	-	CUFF.200	-	-	chr1:16641592-16657109	-	-	79.4384	74.8309	84.0459	OK
CUFF.201	-	-	CUFF.201	-	-	chr1:16996455-17004079	-	-	26.8781	19.5609	34.1952	OK
CUFF.199	-	-	CUFF.199	-	-	chr1:16231003-16519222	-	-	108.99	103.902	114.077	OK
CUFF.202	-	-	CUFF.202	-	-	chr1:16460182-16460298	-	-	168.058	66.7153	269.401	OK
CUFF.203	-	-	CUFF.203	-	-	chr1:17122108-17122468	-	-	5.13732	2.28765	7.98699	OK
CUFF.204	-	-	CUFF.204	-	-	chr1:17145516-17147121	-	-	38.7188	26.4715	50.9661	OK
CUFF.205	-	-	CUFF.205	-	-	chr1:17156960-17164271	-	-	35.5027	33.8703	37.1351	OK
CUFF.207	-	-	CUFF.207	-	-	chr1:17770233-17770401	-	-	47.1647	19.8309	74.4986	OK
CUFF.206	-	-	CUFF.206	-	-	chr1:17625655-17625885	-	-	17.5284	7.80538	27.2513	OK
CUFF.208	-	-	CUFF.208	-	-	chr1:18262827-18262951	-	-	755.623	561.315	949.931	OK
CUFF.209	-	-	CUFF.209	-	-	chr1:19238263-19238494	-	-	15.957	6.70929	25.2048	OK
CUFF.210	-	-	CUFF.210	-	-	chr1:19331446-19331676	-	-	19.5509	9.1067	29.995	OK
CUFF.211	-	-	CUFF.211	-	-	chr1:19332152-19332421	-	-	17.9536	10.1201	25.7871	OK
CUFF.212	-	-	CUFF.212	-	-	chr1:19331752-19331835	-	-	822.303	383.025	1261.58	OK
CUFF.213	-	-	CUFF.213	-	-	chr1:19332999-19333197	-	-	48.7278	27.9502	69.5055	OK
CUFF.214	-	-	CUFF.214	-	-	chr1:20941316-20941474	-	-	73.4405	35.1676	111.713	OK
CUFF.215	-	-	CUFF.215	-	-	chr1:20940796-20941175	-	-	5.30016	2.53803	8.0623	OK
CUFF.216	-	-	CUFF.216	-	-	chr1:20941993-20942198	-	-	25.5944	11.3972	39.7915	OK
CUFF.217	-	-	CUFF.217	-	-	chr1:20882866-20939779	-	-	56.8678	54.1952	59.5404	OK
CUFF.218	-	-	CUFF.218	-	-	chr1:20890662-20934688	-	-	39.8499	30.2361	49.4637	OK
CUFF.220	-	-	CUFF.220	-	-	chr1:21961180-21961310	-	-	129.785	57.7932	201.777	OK
CUFF.222	-	-	CUFF.222	-	-	chr1:22468192-22486654	-	-	52.2695	47.1004	57.4386	OK
CUFF.219	-	-	CUFF.219	-	-	chr1:21218790-21283747	-	-	60.6446	54.2833	67.0059	OK
CUFF.221	-	-	CUFF.221	-	-	chr1:21398416-21535188	-	-	23.3708	22.3725	24.3692	OK
CUFF.224	-	-	CUFF.224	-	-	chr1:21511901-21513035	-	-	35.6855	32.5632	38.8078	OK
CUFF.225	-	-	CUFF.225	-	-	chr1:22285918-22432844	-	-	55.3956	52.6413	58.1498	OK
CUFF.228	-	-	CUFF.228	-	-	chr1:23845066-23845511	-	-	7.46706	4.69386	10.2403	OK
CUFF.230	-	-	CUFF.230	-	-	chr1:23366504-23382832	-	-	39.7985	37.8606	41.7364	OK
CUFF.223	-	-	CUFF.223	-	-	chr1:22534173-22805658	-	-	20.5663	16.7628	24.3697	OK
CUFF.226	-	-	CUFF.226	-	-	chr1:22593308-22593635	-	-	10.392	5.85656	14.9274	OK
CUFF.227	-	-	CUFF.227	-	-	chr1:22593891-22593973	-	-	596.322	211.284	981.36	OK
CUFF.232	-	-	CUFF.232	-	-	chr1:23845564-23849471	-	-	67.6592	63.3101	72.0083	OK
CUFF.233	-	-	CUFF.233	-	-	chr1:23846710-23847054	-	-	19.2882	13.4351	25.1413	OK
CUFF.234	-	-	CUFF.234	-	-	chr1:23847110-23848067	-	-	8.60475	6.9135	10.296	OK
CUFF.235	-	-	CUFF.235	-	-	chr1:23995909-24005616	-	-	31.2763	27.0472	35.5054	OK
CUFF.236	-	-	CUFF.236	-	-	chr1:24011896-24012111	-	-	41.9848	25.1757	58.7938	OK
CUFF.237	-	-	CUFF.237	-	-	chr1:24012176-24014894	-	-	12.5148	8.8525	16.177	OK
CUFF.238	-	-	CUFF.238	-	-	chr1:24011627-24011756	-	-	102.732	36.3993	169.065	OK
CUFF.229	-	-	CUFF.229	-	-	chr1:23844836-23845016	-	-	61.6034	33.0218	90.185	OK
CUFF.231	-	-	CUFF.231	-	-	chr1:23853423-23922314	-	-	32.1071	28.5409	35.6733	OK
CUFF.239	-	-	CUFF.239	-	-	chr1:23902118-23902158	-	-	77426.3	32554.7	122298	OK
CUFF.241	-	-	CUFF.241	-	-	chr1:24028205-24028533	-	-	28.9792	21.3228	36.6356	OK
CUFF.242	-	-	CUFF.242	-	-	chr1:24028590-24029099	-	-	6.72227	4.36981	9.07474	OK
CUFF.240	-	-	CUFF.240	-	-	chr1:24020676-24024278	-	-	25.2377	18.1215	32.354	OK
CUFF.243	-	-	CUFF.243	-	-	chr1:24026606-24026768	-	-	129.791	81.5879	177.994	OK
CUFF.244	-	-	CUFF.244	-	-	chr1:24029156-24029942	-	-	7.48919	5.672	9.30639	OK
CUFF.245	-	-	CUFF.245	-	-	chr1:24057374-24067962	-	-	23.3359	8.26821	38.4036	OK
CUFF.246	-	-	CUFF.246	-	-	chr1:24053182-24057228	-	-	10.35	7.29268	13.4073	OK
CUFF.247	-	-	CUFF.247	-	-	chr1:24258758-24259091	-	-	6.15516	2.74089	9.56943	OK
CUFF.248	-	-	CUFF.248	-	-	chr1:24262129-24262328	-	-	23.9492	9.5073	38.3912	OK
CUFF.249	-	-	CUFF.249	-	-	chr1:25456992-25504540	-	-	20.475	16.1323	24.8176	OK
CUFF.250	-	-	CUFF.250	-	-	chr1:25131250-25432573	-	-	28.5742	24.9372	32.2113	OK
