tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.90	-	-	CUFF.90	-	-	chr1:10058721-10058812	-	-	510.55	202.677	818.423	OK
CUFF.91	-	-	CUFF.91	-	-	chr1:10024709-10037937	-	-	75.3648	71.0236	79.7059	OK
CUFF.92	-	-	CUFF.92	-	-	chr1:10137597-10138997	-	-	40.8427	37.6345	44.051	OK
CUFF.93	-	-	CUFF.93	-	-	chr1:10215869-10215976	-	-	271.462	107.764	435.159	OK
CUFF.94	-	-	CUFF.94	-	-	chr1:10154301-10172980	-	-	27.4742	24.5492	30.3991	OK
CUFF.95	-	-	CUFF.95	-	-	chr1:10140475-10153739	-	-	39.4945	35.725	43.264	OK
CUFF.96	-	-	CUFF.96	-	-	chr1:10173196-10214273	-	-	27.8472	24.9153	30.7792	OK
CUFF.97	-	-	CUFF.97	-	-	chr1:11080070-11098591	-	-	24.8486	17.6388	32.0584	OK
CUFF.98	-	-	CUFF.98	-	-	chr1:11139984-11140074	-	-	727.649	348.441	1106.86	OK
CUFF.99	-	-	CUFF.99	-	-	chr1:11185134-11185212	-	-	962.432	382.064	1542.8	OK
CUFF.100	-	-	CUFF.100	-	-	chr1:11112740-11132359	-	-	25.9357	16.3034	35.5679	OK
CUFF.101	-	-	CUFF.101	-	-	chr1:11186677-11200052	-	-	24.8626	17.7336	31.9916	OK
CUFF.102	-	-	CUFF.102	-	-	chr1:11204065-11204164	-	-	765.974	444.946	1087	OK
CUFF.103	-	-	CUFF.103	-	-	chr1:11208512-11208638	-	-	226.601	116.683	336.518	OK
CUFF.105	-	-	CUFF.105	-	-	chr1:11298304-11298744	-	-	12.1906	8.28217	16.099	OK
CUFF.106	-	-	CUFF.106	-	-	chr1:11289303-11298232	-	-	12.6814	9.29344	16.0694	OK
CUFF.107	-	-	CUFF.107	-	-	chr1:11298811-11298898	-	-	556.107	197.036	915.178	OK
CUFF.108	-	-	CUFF.108	-	-	chr1:11298969-11299831	-	-	13.8064	11.3101	16.3027	OK
CUFF.109	-	-	CUFF.109	-	-	chr1:11302035-11302098	-	-	2785.73	1171.29	4400.17	OK
CUFF.110	-	-	CUFF.110	-	-	chr1:11301717-11301916	-	-	59.5367	34.5842	84.4892	OK
CUFF.111	-	-	CUFF.111	-	-	chr1:11299906-11301661	-	-	14.4369	12.7631	16.1106	OK
CUFF.112	-	-	CUFF.112	-	-	chr1:11302189-11303459	-	-	13.0012	11.0709	14.9315	OK
CUFF.117	-	-	CUFF.117	-	-	chr1:11599783-11601777	-	-	22.8191	20.8516	24.7866	OK
CUFF.119	-	-	CUFF.119	-	-	chr1:11975500-11975747	-	-	43.5685	28.487	58.6501	OK
CUFF.120	-	-	CUFF.120	-	-	chr1:11974914-11975437	-	-	9.49602	6.49229	12.4997	OK
CUFF.104	-	-	CUFF.104	-	-	chr1:11140250-11142696	-	-	432.676	279.127	586.225	OK
CUFF.113	-	-	CUFF.113	-	-	chr1:11153608-11160145	-	-	42.5828	27.0337	58.1318	OK
CUFF.114	-	-	CUFF.114	-	-	chr1:11160145-11160280	-	-	113.578	45.0878	182.068	OK
CUFF.116	-	-	CUFF.116	-	-	chr1:11162243-11162295	-	-	6778.52	2401.72	11155.3	OK
CUFF.118	-	-	CUFF.118	-	-	chr1:11162378-11170059	-	-	81.7572	58.7043	104.81	OK
CUFF.121	-	-	CUFF.121	-	-	chr1:11170582-11182034	-	-	38.586	30.718	46.454	OK
CUFF.122	-	-	CUFF.122	-	-	chr1:11933580-11972063	-	-	300.602	169.788	431.417	OK
CUFF.124	-	-	CUFF.124	-	-	chr1:12805181-12807920	-	-	89.0841	62.7694	115.399	OK
CUFF.125	-	-	CUFF.125	-	-	chr1:12817339-12820531	-	-	17.5707	12.9649	22.1764	OK
CUFF.126	-	-	CUFF.126	-	-	chr1:12821976-12822099	-	-	189.562	84.4119	294.712	OK
CUFF.127	-	-	CUFF.127	-	-	chr1:12836111-12836255	-	-	122.235	58.5333	185.937	OK
CUFF.128	-	-	CUFF.128	-	-	chr1:12836318-12841491	-	-	9.32504	6.28554	12.3645	OK
CUFF.129	-	-	CUFF.129	-	-	chr1:12860856-12861065	-	-	65.8123	41.7811	89.8436	OK
CUFF.130	-	-	CUFF.130	-	-	chr1:12842665-12859023	-	-	16.916	13.6454	20.1867	OK
CUFF.123	-	-	CUFF.123	-	-	chr1:11414473-11599708	-	-	23.6628	22.3518	24.9739	OK
CUFF.131	-	-	CUFF.131	-	-	chr1:12859079-12860786	-	-	16.3774	14.5623	18.1925	OK
CUFF.115	-	-	CUFF.115	-	-	chr1:9601154-9627143	-	-	285.212	279.9	290.524	OK
CUFF.132	-	-	CUFF.132	-	-	chr1:12871583-12871623	-	-	76712.4	27180.2	126245	OK
CUFF.133	-	-	CUFF.133	-	-	chr1:13162120-13162280	-	-	66.7639	28.0716	105.456	OK
CUFF.134	-	-	CUFF.134	-	-	chr1:13139129-13142582	-	-	21.3133	19.9029	22.7236	OK
CUFF.135	-	-	CUFF.135	-	-	chr1:13164941-13165095	-	-	89.3921	41.61	137.174	OK
CUFF.136	-	-	CUFF.136	-	-	chr1:13166898-13167186	-	-	13.0981	6.54903	19.6471	OK
CUFF.137	-	-	CUFF.137	-	-	chr1:13174126-13174367	-	-	34.5723	20.7309	48.4137	OK
CUFF.138	-	-	CUFF.138	-	-	chr1:13175146-13177130	-	-	24.4176	14.0059	34.8293	OK
CUFF.139	-	-	CUFF.139	-	-	chr1:13180585-13181316	-	-	90.3361	32.0072	148.665	OK
CUFF.140	-	-	CUFF.140	-	-	chr1:13184178-13186903	-	-	16.8618	11.0937	22.63	OK
CUFF.141	-	-	CUFF.141	-	-	chr1:13318994-13319040	-	-	23175	10787.5	35562.6	OK
CUFF.142	-	-	CUFF.142	-	-	chr1:13190085-13224618	-	-	28.2427	18.483	38.0024	OK
CUFF.143	-	-	CUFF.143	-	-	chr1:13564727-13566398	-	-	16.5262	14.6808	18.3716	OK
CUFF.144	-	-	CUFF.144	-	-	chr1:13589598-13589738	-	-	90.3361	32.0072	148.665	OK
CUFF.145	-	-	CUFF.145	-	-	chr1:13624994-13625193	-	-	32.3569	13.6906	51.0232	OK
CUFF.146	-	-	CUFF.146	-	-	chr1:13625288-13625378	-	-	606.374	256.564	956.184	OK
CUFF.148	-	-	CUFF.148	-	-	chr1:13626764-13626907	-	-	183.9	105.485	262.316	OK
CUFF.149	-	-	CUFF.149	-	-	chr1:13627406-13630120	-	-	667.328	280.585	1054.07	OK
CUFF.150	-	-	CUFF.150	-	-	chr1:13638229-13638389	-	-	155.782	96.9022	214.663	OK
CUFF.151	-	-	CUFF.151	-	-	chr1:13650764-13650827	-	-	2321.44	822.516	3820.37	OK
CUFF.147	-	-	CUFF.147	-	-	chr1:13569472-13581085	-	-	29.5601	24.3085	34.8117	OK
CUFF.152	-	-	CUFF.152	-	-	chr1:14169774-14169844	-	-	1407.82	498.809	2316.84	OK
CUFF.153	-	-	CUFF.153	-	-	chr1:14550773-14550880	-	-	481.228	260.498	701.958	OK
CUFF.154	-	-	CUFF.154	-	-	chr1:14779841-14779935	-	-	408.063	144.582	671.544	OK
CUFF.155	-	-	CUFF.155	-	-	chr1:14779701-14779745	-	-	37053.9	17743.6	56364.2	OK
CUFF.156	-	-	CUFF.156	-	-	chr1:15709747-15709943	-	-	35.442	15.7823	55.1017	OK
CUFF.157	-	-	CUFF.157	-	-	chr1:15713799-15714157	-	-	11.8933	7.13171	16.655	OK
CUFF.158	-	-	CUFF.158	-	-	chr1:15712611-15712763	-	-	87.0273	38.7532	135.301	OK
CUFF.159	-	-	CUFF.159	-	-	chr1:15713619-15713735	-	-	181.646	64.3594	298.932	OK
CUFF.160	-	-	CUFF.160	-	-	chr1:15714653-15714843	-	-	69.7802	40.5346	99.0258	OK
CUFF.161	-	-	CUFF.161	-	-	chr1:15715967-15716304	-	-	14.7707	9.07393	20.4675	OK
CUFF.162	-	-	CUFF.162	-	-	chr1:15715204-15715670	-	-	13.2412	9.36634	17.116	OK
CUFF.163	-	-	CUFF.163	-	-	chr1:15717719-15717759	-	-	76712.4	27180.2	126245	OK
CUFF.164	-	-	CUFF.164	-	-	chr1:15718220-15718576	-	-	7.22649	3.46047	10.9925	OK
CUFF.165	-	-	CUFF.165	-	-	chr1:15719119-15719405	-	-	10.8487	4.83091	16.8664	OK
CUFF.166	-	-	CUFF.166	-	-	chr1:15719982-15720168	-	-	124.111	83.6567	164.564	OK
CUFF.167	-	-	CUFF.167	-	-	chr1:15721626-15721899	-	-	37.1052	25.2089	49.0015	OK
CUFF.168	-	-	CUFF.168	-	-	chr1:15719459-15719911	-	-	8.92623	5.66683	12.1856	OK
CUFF.169	-	-	CUFF.169	-	-	chr1:15720909-15721517	-	-	8.05424	5.61014	10.4983	OK
CUFF.170	-	-	CUFF.170	-	-	chr1:15722075-15722236	-	-	97.9309	51.7353	144.127	OK
CUFF.171	-	-	CUFF.171	-	-	chr1:15723347-15723427	-	-	1021.89	455.046	1588.73	OK
CUFF.172	-	-	CUFF.172	-	-	chr1:15723487-15723579	-	-	710.983	355.491	1066.47	OK
CUFF.173	-	-	CUFF.173	-	-	chr1:15843146-15843305	-	-	68.2852	28.7112	107.859	OK
CUFF.174	-	-	CUFF.174	-	-	chr1:15819056-15838274	-	-	53.861	32.9455	74.7764	OK
CUFF.175	-	-	CUFF.175	-	-	chr1:16131706-16131949	-	-	28.3029	15.9505	40.6553	OK
CUFF.176	-	-	CUFF.176	-	-	chr1:16228723-16231087	-	-	29.3833	26.4667	32.2998	OK
CUFF.177	-	-	CUFF.177	-	-	chr1:16562359-16562626	-	-	21.307	12.0079	30.6061	OK
CUFF.178	-	-	CUFF.178	-	-	chr1:16562701-16562847	-	-	108.488	50.4989	166.478	OK
CUFF.179	-	-	CUFF.179	-	-	chr1:16565816-16566519	-	-	11.2708	8.66982	13.8718	OK
CUFF.180	-	-	CUFF.180	-	-	chr1:16567059-16567160	-	-	338.96	134.56	543.361	OK
CUFF.181	-	-	CUFF.181	-	-	chr1:16568375-16568804	-	-	15.7325	11.1677	20.2973	OK
CUFF.182	-	-	CUFF.182	-	-	chr1:16568917-16569153	-	-	44.31	28.1303	60.4897	OK
CUFF.184	-	-	CUFF.184	-	-	chr1:16569209-16619287	-	-	42.4816	39.6558	45.3074	OK
CUFF.183	-	-	CUFF.183	-	-	chr1:16344120-16486153	-	-	81.5458	78.6716	84.4199	OK
CUFF.185	-	-	CUFF.185	-	-	chr1:16509342-16519201	-	-	2270.03	1663.57	2876.5	OK
CUFF.187	-	-	CUFF.187	-	-	chr1:16768231-16768362	-	-	219.218	118.492	319.943	OK
CUFF.186	-	-	CUFF.186	-	-	chr1:16665473-16677999	-	-	50.5529	46.5819	54.5239	OK
CUFF.188	-	-	CUFF.188	-	-	chr1:16641705-16656881	-	-	74.1478	70.6771	77.6185	OK
CUFF.189	-	-	CUFF.189	-	-	chr1:16656303-16656440	-	-	244.532	146.631	342.434	OK
CUFF.190	-	-	CUFF.190	-	-	chr1:16995130-16995345	-	-	29.9503	14.342	45.5586	OK
CUFF.191	-	-	CUFF.191	-	-	chr1:16996409-16996836	-	-	13.5578	9.2693	17.8464	OK
CUFF.192	-	-	CUFF.192	-	-	chr1:16995412-16996336	-	-	8.74393	6.83564	10.6522	OK
CUFF.193	-	-	CUFF.193	-	-	chr1:17004170-17004445	-	-	25.1571	15.4545	34.8598	OK
CUFF.194	-	-	CUFF.194	-	-	chr1:16997234-16997393	-	-	79.666	37.0828	122.249	OK
CUFF.195	-	-	CUFF.195	-	-	chr1:17091371-17091579	-	-	24.5218	9.73458	39.3089	OK
CUFF.196	-	-	CUFF.196	-	-	chr1:17016051-17091317	-	-	253.26	136.892	369.627	OK
CUFF.197	-	-	CUFF.197	-	-	chr1:17145516-17160038	-	-	39.5649	34.1046	45.0252	OK
CUFF.198	-	-	CUFF.198	-	-	chr1:17397998-17398514	-	-	9.47132	6.45861	12.484	OK
CUFF.199	-	-	CUFF.199	-	-	chr1:17399031-17399145	-	-	271.55	126.4	416.7	OK
CUFF.200	-	-	CUFF.200	-	-	chr1:17161133-17164235	-	-	45.8416	43.6752	48.008	OK
CUFF.201	-	-	CUFF.201	-	-	chr1:18262826-18262896	-	-	5795.54	3955.76	7635.32	OK
CUFF.202	-	-	CUFF.202	-	-	chr1:18263247-18263348	-	-	898.759	561.202	1236.32	OK
CUFF.203	-	-	CUFF.203	-	-	chr1:19331228-19331268	-	-	76712.4	27180.2	126245	OK
CUFF.204	-	-	CUFF.204	-	-	chr1:19332168-19332426	-	-	19.6487	10.1216	29.1759	OK
CUFF.205	-	-	CUFF.205	-	-	chr1:20932072-20934636	-	-	98.8544	71.9161	125.793	OK
CUFF.206	-	-	CUFF.206	-	-	chr1:20941172-20941484	-	-	9.26569	4.31297	14.2184	OK
CUFF.207	-	-	CUFF.207	-	-	chr1:20989559-20990741	-	-	46.7298	16.557	76.9027	OK
CUFF.208	-	-	CUFF.208	-	-	chr1:20934960-20939610	-	-	34.8082	33.2839	36.3324	OK
CUFF.209	-	-	CUFF.209	-	-	chr1:21424055-21424158	-	-	399.921	186.154	613.688	OK
CUFF.210	-	-	CUFF.210	-	-	chr1:21404930-21405927	-	-	49.8466	35.2597	64.4335	OK
CUFF.211	-	-	CUFF.211	-	-	chr1:21398417-21403116	-	-	19.096	17.9693	20.2227	OK
CUFF.212	-	-	CUFF.212	-	-	chr1:21469545-21505427	-	-	96.2714	70.907	121.636	OK
CUFF.215	-	-	CUFF.215	-	-	chr1:22468191-22468321	-	-	439.178	293.286	585.071	OK
CUFF.214	-	-	CUFF.214	-	-	chr1:21505684-21593614	-	-	22.2016	16.2758	28.1274	OK
CUFF.216	-	-	CUFF.216	-	-	chr1:21511911-21513025	-	-	39.2875	35.6834	42.8916	OK
CUFF.217	-	-	CUFF.217	-	-	chr1:22472722-22533458	-	-	48.6587	42.7161	54.6013	OK
CUFF.220	-	-	CUFF.220	-	-	chr1:23363592-23363709	-	-	158.283	52.761	263.805	OK
CUFF.222	-	-	CUFF.222	-	-	chr1:23365242-23365296	-	-	5364.43	1900.68	8828.17	OK
CUFF.223	-	-	CUFF.223	-	-	chr1:23366188-23366291	-	-	314.224	124.74	503.708	OK
CUFF.213	-	-	CUFF.213	-	-	chr1:21218832-21283747	-	-	67.8265	59.9916	75.6614	OK
CUFF.219	-	-	CUFF.219	-	-	chr1:21260047-21260162	-	-	206.44	81.952	330.928	OK
CUFF.221	-	-	CUFF.221	-	-	chr1:21272421-21272785	-	-	11.0031	6.48084	15.5254	OK
CUFF.226	-	-	CUFF.226	-	-	chr1:23757966-23758006	-	-	76712.4	27180.2	126245	OK
CUFF.218	-	-	CUFF.218	-	-	chr1:22538285-22805668	-	-	18.0912	15.0587	21.1237	OK
CUFF.224	-	-	CUFF.224	-	-	chr1:22175599-22432843	-	-	59.6009	50.1627	69.0391	OK
CUFF.225	-	-	CUFF.225	-	-	chr1:22285973-22296993	-	-	50.9744	48.7117	53.2371	OK
CUFF.228	-	-	CUFF.228	-	-	chr1:22404448-22421816	-	-	192.259	111.681	272.837	OK
CUFF.231	-	-	CUFF.231	-	-	chr1:24011829-24012326	-	-	9.57842	6.45633	12.7005	OK
CUFF.230	-	-	CUFF.230	-	-	chr1:23995876-24005619	-	-	43.4626	38.3624	48.5628	OK
CUFF.232	-	-	CUFF.232	-	-	chr1:24020676-24022007	-	-	53.0283	37.9305	68.1261	OK
CUFF.233	-	-	CUFF.233	-	-	chr1:24024235-24024850	-	-	154.831	83.6894	225.973	OK
CUFF.234	-	-	CUFF.234	-	-	chr1:24029778-24029841	-	-	3250.02	1512.81	4987.23	OK
CUFF.235	-	-	CUFF.235	-	-	chr1:24028389-24028814	-	-	19.3517	14.1817	24.5217	OK
CUFF.236	-	-	CUFF.236	-	-	chr1:24028876-24029677	-	-	10.4172	8.12817	12.7062	OK
CUFF.237	-	-	CUFF.237	-	-	chr1:24028229-24028328	-	-	699.368	394.139	1004.6	OK
CUFF.239	-	-	CUFF.239	-	-	chr1:24054066-24055880	-	-	55.045	31.5737	78.5163	OK
CUFF.240	-	-	CUFF.240	-	-	chr1:24053271-24054013	-	-	1035.83	367.007	1704.65	OK
CUFF.241	-	-	CUFF.241	-	-	chr1:24057424-24067979	-	-	69.1749	30.8036	107.546	OK
CUFF.238	-	-	CUFF.238	-	-	chr1:23366343-23378807	-	-	59.6002	56.3966	62.8038	OK
CUFF.242	-	-	CUFF.242	-	-	chr1:23378971-23379056	-	-	1711.81	1064.81	2358.81	OK
CUFF.243	-	-	CUFF.243	-	-	chr1:24085449-24085522	-	-	1632.74	760.005	2505.48	OK
CUFF.227	-	-	CUFF.227	-	-	chr1:23815337-23845175	-	-	22.8472	15.5798	30.1146	OK
CUFF.229	-	-	CUFF.229	-	-	chr1:23832308-23832482	-	-	78.3975	42.3755	114.42	OK
CUFF.244	-	-	CUFF.244	-	-	chr1:23845578-23922189	-	-	86.7236	83.2101	90.2371	OK
CUFF.245	-	-	CUFF.245	-	-	chr1:23846573-23846729	-	-	73.1338	30.7498	115.518	OK
CUFF.246	-	-	CUFF.246	-	-	chr1:23846783-23846958	-	-	44.4789	17.6571	71.3007	OK
CUFF.247	-	-	CUFF.247	-	-	chr1:23847357-23847480	-	-	145.817	51.6648	239.969	OK
CUFF.248	-	-	CUFF.248	-	-	chr1:23847599-23847866	-	-	37.5409	25.07	50.0117	OK
CUFF.249	-	-	CUFF.249	-	-	chr1:25112180-25117375	-	-	193.775	140.97	246.579	OK
CUFF.250	-	-	CUFF.250	-	-	chr1:25067561-25111866	-	-	47.0991	43.8602	50.3381	OK
CUFF.252	-	-	CUFF.252	-	-	chr1:25531870-25532037	-	-	81.1478	41.7853	120.51	OK
